keyword,id,result_order,year,HTML,Text,pdf,DOC,other_type,book,edu,org,com,other_domain,exact_keyword_title,all_word,citation#,title_length,occurences_title,colon,doc,survey,tutorial,review,position_k,position_d,label,title,src
digital library,2834073128,5,2014,False,False,False,False,True,False,False,False,False,False,False,False,73,21,0,False,False,False,False,False,0.0,0.0,0,Digital campus scheme,https://lens.org/146-716-323-968-402
smart card,1522573321,1,2003,True,False,False,False,False,True,False,False,False,False,False,False,2008,90,0,True,False,False,False,False,0.0,0.0,-1,RFID Handbook: Fundamentals and Applications in Contactless Smart Cards and Identification,http://ci.nii.ac.jp/ncid/BA6360268X
smart card,2112137829,2,2004,False,False,False,False,False,False,False,False,False,False,False,False,1374,79,0,False,False,False,False,False,0.0,0.0,-1,Security and Privacy Aspects of Low-Cost Radio Frequency Identification Systems,http://dx.doi.org/10.1007/978-3-540-39881-3_18
smart card,1957582590,3,2001,False,False,False,False,False,False,False,False,False,False,False,False,585,60,0,True,False,False,False,False,0.0,0.0,-1,"PAST: a large-scale, persistent peer-to-peer storage utility",https://dblp.uni-trier.de/db/conf/hotos/hotos2001.html#DruschelR01
smart card,1607006990,4,2007,True,False,False,False,False,True,False,False,False,False,False,False,1081,60,0,True,False,False,False,False,0.0,0.0,0,Power Analysis Attacks: Revealing the Secrets of Smart Cards,http://ci.nii.ac.jp/ncid/BA84971276
smart card,1497692447,5,2000,True,False,False,False,False,True,False,False,False,False,False,False,808,75,0,True,False,False,False,False,0.0,0.0,-1,RFID Handbook: Radio-Frequency Identification Fundamentals and Applications,http://ci.nii.ac.jp/ncid/BA49254222
recommender system,2171960770,1,2005,False,False,False,False,False,False,False,False,False,False,True,False,8117,107,2,True,False,True,False,False,0.3333333333333333,0.5333333333333333,1,Toward the next generation of recommender systems: a survey of the state-of-the-art and possible extensions,http://ieeexplore.ieee.org/stamp/stamp.jsp?tp=&arnumber=1423975&isnumber=30743
recommender system,2054141820,2,2009,False,False,False,False,False,False,False,False,False,False,False,False,7051,55,0,False,False,False,False,False,0.0,0.0,1,Matrix Factorization Techniques for Recommender Systems,http://dblp.uni-trier.de/db/journals/computer/computer42.html#KorenBV09
recommender system,2042281163,3,2001,False,False,True,False,False,False,False,False,False,False,False,False,6515,60,0,False,False,False,False,False,0.0,0.0,-1,Item-based collaborative filtering recommendation algorithms,http://files.grouplens.org/papers/www10_sarwar.pdf
recommender system,2605350416,4,2017,False,False,True,False,False,False,False,False,False,False,False,False,2027,30,0,False,False,False,False,False,0.0,0.0,1,Neural Collaborative Filtering,https://arxiv.org/pdf/1708.05031
trust,1973254890,1,2014,False,False,False,False,False,False,False,False,False,False,False,False,26,246,0,False,False,False,False,False,0.0,0.0,1,Comparison of the Cerebrospinal Fluid (CSF) Toluidine Red Unheated Serum Test and the CSF Rapid Plasma Reagin Test with the CSF Venereal Disease Research Laboratory Test for Diagnosis of Neurosyphilis among HIV-Negative Syphilis Patients in China,http://jcm.asm.org/content/52/3/736.long
trust,1973433707,2,2010,True,False,False,False,False,False,False,False,False,False,False,False,18,59,0,True,False,False,False,False,0.0,0.0,-1,Syphilitic proctitis mimicking rectal cancer: A case report,http://europepmc.org/articles/PMC3097953
trust,2110198417,3,2013,False,False,False,False,False,False,False,False,False,False,False,False,12,105,0,True,False,False,False,False,0.0,0.0,1,Comparing the performance characteristics of CSF-TRUST and CSF-VDRL for syphilis: a cross-sectional study,http://pubmed.ncbi.nlm.nih.gov/23430600/
trust,2386100579,4,2014,True,False,False,False,False,False,False,False,False,False,False,False,0,80,0,False,False,False,False,False,0.0,0.0,-1,Influence of Anti-syphilis Treatment on Pregnancy Outcome and Neonatal Prognosis,https://en.cnki.com.cn/Article_en/CJFDTOTAL-HXYX201407024.htm
trust,3120351415,5,2021,False,False,True,False,False,False,False,False,False,False,False,False,1,157,0,False,False,False,False,False,0.0,0.0,0,Combination of the neutrophil to lymphocyte ratio and serum toluidine red unheated serum test titer as a predictor of neurosyphilis in HIV-negative patients.,https://www.spandidos-publications.com/10.3892/etm.2021.9616/download
operating system,2311203695,1,2016,False,False,False,False,False,False,False,False,False,False,False,False,23518,79,0,True,False,False,False,False,0.0,0.0,1,MEGA7: Molecular Evolutionary Genetics Analysis version 7.0 for bigger datasets,http://www.ncbi.nlm.nih.gov/pmc/articles/PMC8210823/
operating system,2799524357,2,2018,False,False,True,False,False,False,False,False,False,False,False,False,10614,76,0,True,False,False,False,False,0.0,0.0,1,MEGA X: Molecular Evolutionary Genetics Analysis across Computing Platforms.,https://par.nsf.gov/servlets/purl/10064378
operating system,2131726714,3,2003,False,False,False,False,False,False,False,False,False,False,False,False,6203,33,0,False,False,False,False,False,0.0,0.0,-1,Xen and the art of virtualization,http://dblp.uni-trier.de/db/conf/sosp/sosp2003.html#BarhamDFHHHN03
operating system,2137015675,4,2007,True,False,False,False,False,False,False,False,False,False,False,False,21846,35,0,False,False,False,False,False,0.0,0.0,1,Clustal W and Clustal X version 2.0,https://academic.oup.com/bioinformatics/article/23/21/2947/371686
operating system,2121960517,5,2013,False,False,False,False,False,False,False,False,False,False,False,False,6520,88,0,False,False,False,False,False,0.0,0.0,0,Investigation of the freely available easy-to-use software 'EZR' for medical statistics.,http://www.nature.com/bmt/journal/v48/n3/abs/bmt2012244a.html
sensor node,2135505702,1,2002,False,False,True,False,False,False,False,False,False,False,False,False,5090,61,1,False,False,False,False,False,0.75,0.0,-1,An energy-efficient MAC protocol for wireless sensor networks,http://cpham.perso.univ-pau.fr/ENSEIGNEMENT/PAU-UPPA/INGRES-M1/07-smac.pdf
sensor node,2159013099,2,2004,False,False,False,False,False,False,False,False,False,False,False,False,2591,85,1,False,False,False,False,False,0.8181818181818182,0.0,-1,Medium access control with coordinated adaptive sleeping for wireless sensor networks,http://dx.doi.org/10.1109/TNET.2004.828953
sensor node,2131791946,3,2002,False,False,False,False,False,False,False,False,False,False,False,False,3154,64,1,True,False,False,False,False,0.5714285714285714,0.0,-1,PEGASIS: Power-efficient gathering in sensor information systems,http://ieeexplore.ieee.org/abstract/document/1035242/
sensor node,2135053460,4,2009,False,False,True,False,False,False,False,False,False,False,False,False,2112,57,1,True,False,True,False,False,0.5,0.875,1,Energy conservation in wireless sensor networks: A survey,http://cnd.iit.cnr.it/andrea/docs/aohoc09.pdf
sensor node,2046672513,5,2011,False,False,False,False,False,False,False,False,False,False,False,False,1486,55,0,True,False,False,False,False,0.0,0.0,0,Energy Harvesting Sensor Nodes: Survey and Implications,http://dx.doi.org/10.1109/SURV.2011.060710.00094
model checking,1498432697,1,2008,False,False,True,False,False,True,False,False,False,False,False,False,3258,28,0,False,False,False,False,False,0.0,0.0,1,Principles of Model Checking,https://mimuw.edu.pl/~globan08/content/katoen-globan08.pdf
model checking,2134843796,2,2011,False,False,False,False,False,False,False,False,False,False,False,False,4351,77,0,True,False,False,False,False,0.0,0.0,1,Multiple imputation using chained equations: Issues and guidance for practice,http://missingdata.lshtm.ac.uk/index.php?option=com_jresearch&task=show&view=publication&id=3
model checking,2947626232,3,2007,True,False,False,False,False,True,False,False,False,False,False,False,3584,49,0,False,False,False,False,False,0.0,0.0,0,New Introduction to Multiple Time Series Analysis,http://ci.nii.ac.jp/ncid/BA88205125
model checking,2340735175,4,1999,True,False,False,False,False,True,False,False,False,False,False,False,4412,14,0,False,False,False,False,False,0.0,0.0,-1,Model Checking,https://www.amazon.com/Model-Checking-Cyber-Physical-Systems/dp/0262038838
svm,2102605133,1,2014,False,False,False,False,False,False,False,False,False,False,False,False,14070,80,0,False,False,False,False,False,0.0,0.0,1,Rich Feature Hierarchies for Accurate Object Detection and Semantic Segmentation,http://doi.org/10.1109/CVPR.2014.81
svm,2153635508,2,2011,False,False,True,False,False,False,False,False,False,False,False,False,36157,45,0,True,False,False,False,False,0.0,0.0,1,LIBSVM: A library for support vector machines,http://ntur.lib.ntu.edu.tw/bitstream/246246/20060927122847351581/1/libsvm.pdf
svm,2161969291,3,2005,False,False,False,False,False,False,False,False,False,False,False,False,24146,52,0,False,False,False,False,False,0.0,0.0,0,Histograms of oriented gradients for human detection,http://dblp.uni-trier.de/db/conf/cvpr/cvpr2005-1.html#DalalT05
svm,2168356304,4,2010,False,False,False,False,False,False,False,False,False,False,False,False,8066,64,0,False,False,False,False,False,0.0,0.0,0,Object Detection with Discriminatively Trained Part-Based Models,http://cms.brookes.ac.uk/research/visiongroup/talks/rg_dec_11_09/latentmix.pdf
svm,2164278908,5,2011,False,False,False,False,False,True,False,False,False,False,False,False,12200,101,0,False,False,False,False,False,0.0,0.0,1,Distributed Optimization and Statistical Learning Via the Alternating Direction Method of Multipliers,http://dx.doi.org/10.1561/9781601984616
linear temporal logic,2913459036,1,1996,False,False,False,False,True,False,False,False,False,False,False,False,7166,14,0,False,False,False,False,False,0.0,0.0,0,Model checking,http://dl.acm.org/citation.cfm?id=256126
linear temporal logic,1556566737,2,2004,False,False,True,False,False,False,False,False,False,False,False,False,3350,44,0,False,False,False,False,False,0.0,0.0,-1,A Temporal Logic of Nested Calls and Returns,https://link.springer.com/content/pdf/10.1007%2F978-3-540-24730-2_35.pdf
linear temporal logic,2546438959,3,1997,False,False,False,False,False,False,False,False,False,False,False,False,18,31,0,False,False,False,False,False,0.0,0.0,-1,Alternating-Time Temporal Logic,https://link.springer.com/content/pdf/10.1007%2F3-540-49213-5_2.pdf
linear temporal logic,2124110813,4,1997,False,False,False,False,False,False,False,False,False,False,False,False,135,31,2,False,False,False,False,False,0.5,0.0,-1,Alternating-time temporal logic,http://dblp.uni-trier.de/db/conf/focs/focs97.html#AlurHK97
machine translation,2963403868,1,2017,False,False,False,False,False,False,False,False,False,False,False,False,20062,25,0,False,False,False,False,False,0.0,0.0,1,Attention is All you Need,http://dblp.uni-trier.de/db/journals/corr/corr1706.html#VaswaniSPUJGKP17
machine translation,2964308564,2,2015,False,False,True,False,False,False,False,False,False,False,False,False,15014,69,0,False,False,False,False,False,0.0,0.0,1,Neural Machine Translation by Jointly Learning to Align and Translate,https://arxiv.org/pdf/1409.0473
machine translation,2133564696,3,2014,False,False,True,False,False,False,False,False,False,False,False,False,2750,69,0,False,False,False,False,False,0.0,0.0,0,Neural Machine Translation by Jointly Learning to Align and Translate,https://arxiv.org/pdf/1409.0473v7
machine translation,2950635152,4,2014,False,False,True,False,False,False,False,False,False,False,False,False,2426,93,0,False,False,False,False,False,0.0,0.0,0,Learning Phrase Representations using RNN Encoder-Decoder for Statistical Machine Translation,http://export.arxiv.org/pdf/1406.1078
inference rule,1665214252,1,2010,False,False,True,False,False,False,False,False,False,False,False,False,8785,60,0,False,False,False,False,False,0.0,0.0,1,Rectified Linear Units Improve Restricted Boltzmann Machines,http://www.cs.utoronto.ca/~hinton/absps/reluICML.pdf
inference rule,2137628566,2,2002,False,False,False,False,False,False,False,False,False,False,False,False,1892,60,0,True,False,False,False,False,0.0,0.0,-1,Separation logic: a logic for shared mutable data structures,"http://ieeexplore.ieee.org/iel5/8005/22127/01029817.pdf?isnumber=22127&prod=cnf&arnumber=1029817&arst=+55&ared=+74&arauthor=reynolds,+j.c"
inference rule,2110689325,3,2001,False,False,False,False,False,False,False,False,False,False,False,False,926,35,0,False,False,False,False,False,0.0,0.0,-1,A logic for uncertain probabilities,https://doi.org/10.1142/S0218488501000831
inference rule,1787190784,4,1999,False,False,False,False,False,False,False,False,False,False,False,False,1048,117,0,False,False,False,False,False,0.0,0.0,-1,From computing with numbers to computing with words. From manipulation of measurements to manipulation of perceptions,https://link.springer.com/content/pdf/10.1007%2F978-3-7908-1841-3_1.pdf
inference rule,2006559750,5,2010,False,False,True,False,False,False,False,False,False,False,False,False,539,65,0,False,False,False,False,False,0.0,0.0,-1,An abstract framework for argumentation with structured arguments,http://www.cs.uu.nl/research/techreps/repo/CS-2009/2009-019.pdf
convolutional neural networks,2194775991,1,2016,False,False,False,False,False,False,False,False,False,False,False,False,76343,44,0,False,False,False,False,False,0.0,0.0,1,Deep Residual Learning for Image Recognition,http://dblp.uni-trier.de/db/conf/cvpr/cvpr2016.html#HeZRS16
convolutional neural networks,2618530766,2,2017,False,False,False,False,False,False,False,False,False,False,True,True,8997,63,3,False,False,False,False,False,0.7142857142857143,0.0,1,ImageNet classification with deep convolutional neural networks,https://dl.acm.org/citation.cfm?id=3098997.3065386
convolutional neural networks,2962835968,3,2015,False,False,True,False,False,False,False,False,False,False,False,False,40964,66,0,False,False,False,False,False,0.0,0.0,1,Very Deep Convolutional Networks for Large-Scale Image Recognition,https://arxiv.org/pdf/1409.1556
